"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Turks and Caicos Islands","TCA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.11966","7.0036997795105","7.25656986236572","8.4135799407959","9.60711002349854","10.5443000793457","","","","","","","","","","","","",
"Togo","TGO","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.76519","","","","","","","","20.3644504547119","23.5279407501221","","","","","","","","","","","","","","","",
"Thailand","THA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","15.52526","17.49923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.1485824584961","71.3626708984375","74.2733993530273","77.0295715332031","78.0859527587891","81.6864318847656","79.4723587036133","","","",
"Tajikistan","TJK","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5479202270508","70.485969543457","72.0459365844727","74.866813659668","","77.9776992797852","78.2627334594727","79.1815338134766","80.2216186523438","81.3050994873047","81.3946990966797","82.1841201782227","83.1697769165039","","","","",
"Turkmenistan","TKM","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.4350318908691","36.5370483398438","35.5214614868164","37.7131195068359","","","","",
"Tonga","TON","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","69.00682","","","","","81.84063","","","","","","","","70.30494","74.4220962524414","","76.3928527832031","","","","","","","","","","","82.7571411132813","68.9916076660156","","",
"Trinidad and Tobago","TTO","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","34.1536","34.48777","","","","","","","","","","","","","","","","","","","","","66.8606","","","","","","","","","","","72.655632019043","","","","","","","","","","","",
"Tunisia","TUN","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","20.00937","21.11022","21.83836","","","28.44813","30.41768","32.63664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkey","TUR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","23.73764","","","","","","","","","","","","38.50518","39.73016","41.25992","42.7631","43.68786","45.43815","46.83747","49.98395","","","","53.79567","","57.1682205200195","63.6960105895996","71.8622131347656","71.3711318969727","71.5261383056641","73.5163879394531","75.8544387817383","78.4318084716797","80.1839294433594","79.6244277954102","76.4057693481445","81.079963684082","84.6895523071289","82.1131286621094","88.3440628051758","","",
"Tuvalu","TUV","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7117004394531","","",
"Tanzania","TZA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uganda","UGA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5298795700073","13.8693599700928","16.013599395752","15.9209098815918","15.3842401504517","15.0970296859741","16.5123996734619","18.5586605072021","20.7447605133057","21.4489994049072","22.2629508972168","","","","","",
"Ukraine","UKR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.5688400268555","90.9337310791016","86.5608673095703","86.9773025512695","86.3608093261719","82.4526290893555","84.3133773803711","84.885986328125","85.2560501098633","85.0994491577148","85.8252029418945","84.5655288696289","85.6495590209961","87.0867233276367","","",
"Upper middle income","UMC","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9637145996094","58.7476921081543","59.0046195983887","59.7715835571289","60.1195068359375","61.2439193725586","62.6112022399902","63.8695526123047","65.8230743408203","68.3264541625977","70.7385177612305","73.0366668701172","75.2391204833984","77.2555313110352","78.2434768676758","80.3417282104492","","",
"Uruguay","URY","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","56.16915","","","","","","","","","","","","","","","","","","","","","","","67.6877288818359","69.4908599853516","71.3298721313477","72.0122604370117","","","","","",
"United States","USA","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.57795","","","","","","86.95172","87.87951","87.82468","86.84063","","","86.6569290161133","85.3119201660156","86.2430191040039","84.8642578125","88.3648681640625","89.2855682373047","89.0413818359375","88.6964721679688","88.8943176269531","89.0442199707031","88.3066864013672","86.8392868041992","87.4680709838867","86.9074783325195","","","",
"Uzbekistan","UZB","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","36.89933","","","","","","","","","","","","","","","","67.9168090820313","67.9760665893555","72.7626113891602","71.9472808837891","75.6144027709961","72.8503494262695","","","90.4101867675781","88.9813919067383","85.1952896118164","","","","","",
"Venezuela, RB","VEN","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","26.61913","29.2222","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8474006652832","50.7493286132813","54.0942802429199","56.6482391357422","58.3645706176758","60.8389015197754","62.7668685913086","66.3249664306641","68.6089782714844","69.7284698486328","71.3768615722656","71.5653915405273","72.5906600952148","74.3382568359375","74.6830368041992","","",
"Virgin Islands (U.S.)","VIR","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","35.37463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.16746","","16.71401","","","","","","","","29.6919193267822","33.3189506530762","34.3363990783691","38.0179901123047","38.327449798584","40.6117706298828","","","","","","51.6002883911133","","","","","",
"West Bank and Gaza","PSE","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8110504150391","76.8544006347656","78.0634002685547","80.9393920898438","83.73681640625","87.1608276367188","87.7209320068359","88.1303482055664","87.3558502197266","86.6993103027344","85.0705795288086","82.9913024902344","80.8069000244141","80.6565933227539","80.112663269043","","",
"World","WLD","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7968406677246","51.9094505310059","52.5246734619141","53.048168182373","53.6688461303711","54.8982582092285","55.8298187255859","56.6509704589844","57.7301292419434","59.2397499084473","60.6508941650391","61.3682670593262","62.9606513977051","64.4775466918945","65.5210647583008","66.0038299560547","","",
"Samoa","WSM","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.85402","","","68.48621","71.059700012207","64.5445022583008","65.8113174438477","","","","","","","","79.911262512207","80.5313873291016","80.0067367553711","79.6620407104492","","","",
"Yemen, Rep.","YEM","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.1562995910645","","","","","","","","","","","39.9224510192871","","42.2881507873535","","","",
"South Africa","ZAF","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4691","","","","","59.3192100524902","58.3220901489258","59.1117401123047","61.1364288330078","62.7696304321289","64.0525283813477","65.5525512695313","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.50307","17.64158","18.32446","","","","","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","Net enrolment rate, secondary, both sexes (%)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9393310546875","40.1072998046875","40.9341201782227","39.0656700134277","35.3956108093262","","","","","","","","","43.8383903503418","","","",
